Timestamp,Processing_Time_ms,FPS,Distance_m,Confidence,Mode
18:27:26.987,46.97,20,2.55,0.93,DETECT_ARRIVAL
18:27:27.019,29.57,30,2.52,0.93,DETECT_ARRIVAL
18:27:27.067,44.33,21,2.49,0.91,DETECT_ARRIVAL
18:27:27.114,45.85,20,2.46,0.88,DETECT_ARRIVAL
18:27:27.147,29.22,30,2.43,0.88,DETECT_ARRIVAL
18:27:27.195,46.58,20,2.41,0.89,DETECT_ARRIVAL
18:27:27.244,46.00,20,2.38,0.87,DETECT_ARRIVAL
18:27:27.290,44.80,21,2.35,0.85,DETECT_ARRIVAL
18:27:27.322,29.28,31,2.32,0.87,DETECT_ARRIVAL
18:27:27.370,45.61,20,2.29,0.87,DETECT_ARRIVAL
18:27:27.404,30.59,29,0.00,0.00,DETECT_ARRIVAL
18:27:27.452,45.93,20,0.00,0.00,DETECT_ARRIVAL
18:27:27.499,44.08,21,0.00,0.00,DETECT_ARRIVAL
18:27:27.546,45.39,21,0.00,0.00,DETECT_ARRIVAL
18:27:27.580,30.47,29,0.00,0.00,DETECT_ARRIVAL
18:27:27.627,43.88,21,0.00,0.00,DETECT_ARRIVAL
18:27:27.674,44.90,21,0.00,0.00,DETECT_ARRIVAL
18:27:27.706,29.39,30,0.00,0.00,DETECT_ARRIVAL
18:27:27.754,44.78,20,0.00,0.00,DETECT_ARRIVAL
18:27:27.802,46.82,21,0.00,0.00,DETECT_ARRIVAL
18:27:27.835,28.97,30,0.00,0.00,DETECT_ARRIVAL
18:27:27.884,46.37,20,0.00,0.00,DETECT_ARRIVAL
18:27:27.930,44.14,21,0.00,0.00,DETECT_ARRIVAL
18:27:27.964,29.67,30,0.00,0.00,DETECT_ARRIVAL
18:27:28.013,46.74,20,0.00,0.00,DETECT_ARRIVAL
18:27:28.059,43.40,21,0.00,0.00,DETECT_ARRIVAL
18:27:28.091,30.26,31,0.00,0.00,DETECT_ARRIVAL
18:27:28.138,45.10,20,0.00,0.00,DETECT_ARRIVAL
18:27:28.189,47.24,19,0.00,0.00,DETECT_ARRIVAL
18:27:28.234,42.97,22,0.00,0.00,DETECT_ARRIVAL
18:27:28.268,30.65,29,0.00,0.00,DETECT_ARRIVAL
18:27:28.314,43.40,21,0.00,0.00,DETECT_ARRIVAL
18:27:28.362,45.57,20,0.00,0.00,DETECT_ARRIVAL
18:27:28.394,29.16,30,0.00,0.00,DETECT_ARRIVAL
18:27:28.443,45.64,20,0.00,0.00,DETECT_ARRIVAL
18:27:28.490,46.39,21,0.00,0.00,DETECT_ARRIVAL
18:27:28.521,27.85,32,0.00,0.00,DETECT_ARRIVAL
18:27:28.570,46.01,20,0.00,0.00,DETECT_ARRIVAL
18:27:28.619,46.39,20,0.00,0.00,DETECT_ARRIVAL
18:27:28.651,30.00,31,0.00,0.00,DETECT_ARRIVAL
18:27:28.699,44.59,20,0.00,0.00,DETECT_ARRIVAL
18:27:28.747,45.80,21,0.00,0.00,DETECT_ARRIVAL
18:27:28.779,30.38,30,0.00,0.00,DETECT_ARRIVAL
18:27:28.827,44.98,21,0.00,0.00,DETECT_ARRIVAL
18:27:28.875,44.49,20,0.00,0.00,DETECT_ARRIVAL
18:27:28.907,30.53,30,0.00,0.00,DETECT_ARRIVAL
18:27:28.954,44.31,21,0.00,0.00,DETECT_ARRIVAL
18:27:29.003,46.49,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.050,44.76,21,0.00,0.00,DETECT_ARRIVAL
18:27:29.083,30.90,29,0.00,0.00,DETECT_ARRIVAL
18:27:29.131,45.36,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.180,46.06,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.212,30.90,31,0.00,0.00,DETECT_ARRIVAL
18:27:29.260,45.42,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.307,44.30,21,0.00,0.00,DETECT_ARRIVAL
18:27:29.339,30.15,30,0.00,0.00,DETECT_ARRIVAL
18:27:29.390,48.63,19,0.00,0.00,DETECT_ARRIVAL
18:27:29.434,41.48,22,0.00,0.00,DETECT_ARRIVAL
18:27:29.467,30.51,30,0.00,0.00,DETECT_ARRIVAL
18:27:29.515,44.63,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.563,45.55,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.595,30.38,31,0.00,0.00,DETECT_ARRIVAL
18:27:29.642,44.90,21,0.00,0.00,DETECT_ARRIVAL
18:27:29.691,45.30,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.722,29.17,32,0.00,0.00,DETECT_ARRIVAL
18:27:29.770,44.66,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.819,45.08,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.866,45.15,21,0.00,0.00,DETECT_ARRIVAL
18:27:29.898,29.34,31,0.00,0.00,DETECT_ARRIVAL
18:27:29.947,46.36,20,0.00,0.00,DETECT_ARRIVAL
18:27:29.996,47.66,20,0.00,0.00,DETECT_ARRIVAL
18:27:30.028,27.79,31,0.00,0.00,DETECT_ARRIVAL
18:27:30.074,44.50,21,0.00,0.00,DETECT_ARRIVAL
18:27:30.122,46.01,20,0.00,0.00,DETECT_ARRIVAL
18:27:30.154,28.61,31,0.00,0.00,DETECT_ARRIVAL
18:27:30.203,47.56,20,0.00,0.00,DETECT_ARRIVAL
18:27:30.251,44.64,21,0.00,0.00,DETECT_ARRIVAL
18:27:30.283,31.02,31,0.00,0.00,DETECT_ARRIVAL
18:27:30.332,45.36,20,0.00,0.00,DETECT_ARRIVAL
18:27:30.380,46.43,20,0.00,0.00,DETECT_ARRIVAL
18:27:30.413,29.89,30,0.00,0.00,DETECT_ARRIVAL
18:27:30.459,42.82,21,0.00,0.00,DETECT_ARRIVAL
18:27:30.507,46.10,20,2.31,0.94,DETECT_ARRIVAL
18:27:30.555,44.32,20,2.34,0.95,DETECT_ARRIVAL
18:27:30.586,29.06,31,2.38,0.96,DETECT_ARRIVAL
18:27:30.634,45.19,20,2.42,0.96,DETECT_ARRIVAL
18:27:30.683,46.12,20,2.48,0.95,DETECT_ARRIVAL
18:27:30.715,29.06,30,2.53,0.95,DETECT_ARRIVAL
18:27:30.763,45.23,20,2.58,0.93,DETECT_ARRIVAL
18:27:30.811,45.80,20,2.64,0.93,DETECT_ARRIVAL
18:27:30.844,30.57,30,2.71,0.93,DETECT_ARRIVAL
18:27:30.891,43.99,21,2.78,0.94,DETECT_ARRIVAL
